x-axis,1,2
second,Volt,Volt
-246.0000E-06,-604.8806475E-03,+2.5131721386E+00
-245.7500E-06,-551.6017131E-03,+2.5346168707E+00
-245.5000E-06,-520.3199337E-03,+2.5657476066E+00
-245.2500E-06,-477.7701410E-03,+2.5881969935E+00
-245.0000E-06,-439.0390920E-03,+2.6134110884E+00
-244.7500E-06,-400.2322107E-03,+2.6525191581E+00
-244.5000E-06,-359.4403605E-03,+2.6745415886E+00
-244.2500E-06,-318.5234959E-03,+2.7029080206E+00
-244.0000E-06,-293.4215214E-03,+2.7182975641E+00
-243.7500E-06,-241.3628095E-03,+2.7454461314E+00
-243.5000E-06,-209.0884130E-03,+2.7640526992E+00
-243.2500E-06,-167.6685426E-03,+2.7834116742E+00
-243.0000E-06,-124.1625895E-03,+2.8167783483E+00
-242.7500E-06,-84.4668280E-03,+2.8458224467E+00
-242.5000E-06,-45.5092650E-03,+2.8571298657E+00
-242.2500E-06,-2.8325585E-03,+2.8782495631E+00
-242.0000E-06,+27.7479132E-03,+2.9065543834E+00
-241.7500E-06,+74.7931151E-03,+2.9351589148E+00
-241.5000E-06,+115.0450323E-03,+2.9450942959E+00
-241.2500E-06,+147.2668760E-03,+2.9628453709E+00
-241.0000E-06,+177.0197896E-03,+2.9848697491E+00
-240.7500E-06,+227.5329307E-03,+2.9819560842E+00
-240.5000E-06,+266.0262844E-03,+3.0174570341E+00
-240.2500E-06,+301.9044358E-03,+3.0413129619E+00
-240.0000E-06,+341.1782882E-03,+3.0595186507E+00
-239.7500E-06,+380.2439915E-03,+3.0775432024E+00
-239.5000E-06,+416.6791670E-03,+3.0954243328E+00
-239.2500E-06,+459.6163538E-03,+3.1093780018E+00
-239.0000E-06,+491.5020176E-03,+3.1199929186E+00
-238.7500E-06,+525.8508752E-03,+3.1416791993E+00
-238.5000E-06,+574.1675560E-03,+3.1463141871E+00
-238.2500E-06,+603.7644332E-03,+3.1732361620E+00
-238.0000E-06,+650.5332879E-03,+3.1862367159E+00
-237.7500E-06,+692.5206401E-03,+3.1918405469E+00
-237.5000E-06,+724.0926375E-03,+3.2090127234E+00
-237.2500E-06,+774.4961126E-03,+3.2128587567E+00
-237.0000E-06,+806.4284678E-03,+3.2313145342E+00
-236.7500E-06,+847.2301789E-03,+3.2406840617E+00
-236.5000E-06,+885.8119211E-03,+3.2660379522E+00
-236.2500E-06,+930.6918055E-03,+3.2803096533E+00
-236.0000E-06,+976.1505778E-03,+3.2759088212E+00
-235.7500E-06,+1.0149203268E+00,+3.2957196120E+00
