x-axis,1,2
second,Volt,Volt
-496.0000E-06,,
-495.5000E-06,,
-495.0000E-06,-589.8475395E-03,+646.2704185E-03
-494.5000E-06,-609.5648349E-03,+661.2296042E-03
-494.0000E-06,-556.2801017E-03,+675.0738664E-03
-493.5000E-06,-562.0074017E-03,+689.0971313E-03
-493.0000E-06,-579.2129062E-03,+704.2415616E-03
-492.5000E-06,-572.1026100E-03,+720.5011054E-03
-492.0000E-06,-566.2516257E-03,+737.3823595E-03
-491.5000E-06,-562.6711939E-03,+751.1134854E-03
-491.0000E-06,-551.8201227E-03,+765.6737809E-03
-490.5000E-06,-561.2779208E-03,+781.0412695E-03
-490.0000E-06,-538.7016427E-03,+794.3550023E-03
-489.5000E-06,-524.4737214E-03,+809.5182747E-03
-489.0000E-06,-520.2086048E-03,+824.3359638E-03
-488.5000E-06,-506.0379225E-03,+841.6664826E-03
-488.0000E-06,-491.8230654E-03,+856.0948223E-03
-487.5000E-06,-481.5554206E-03,+871.8988776E-03
-487.0000E-06,-479.0217018E-03,+885.9408397E-03
-486.5000E-06,-455.1247209E-03,+901.4842703E-03
-486.0000E-06,-439.3198354E-03,+916.0443819E-03
-485.5000E-06,-447.8634427E-03,+929.8823841E-03
-485.0000E-06,-416.8554243E-03,+945.3443148E-03
-484.5000E-06,-389.4319737E-03,+960.8311335E-03
-484.0000E-06,-370.5089216E-03,+975.3097090E-03
-483.5000E-06,-352.3529075E-03,+973.4809807E-03
-483.0000E-06,-334.5703905E-03,+959.2534905E-03
-482.5000E-06,-313.3544944E-03,+942.5013501E-03
-482.0000E-06,-290.2242914E-03,+927.2747490E-03
-481.5000E-06,-276.2499326E-03,+913.8448222E-03
-481.0000E-06,-258.4619787E-03,+899.6742785E-03
-480.5000E-06,-235.9116198E-03,+884.3100059E-03
-480.0000E-06,-216.2597550E-03,+868.8983320E-03
-479.5000E-06,-197.4093042E-03,+855.4064678E-03
-479.0000E-06,-175.5620668E-03,+840.1425310E-03
-478.5000E-06,-127.8770943E-03,+824.3100552E-03
-478.0000E-06,-157.8308993E-03,+808.0816564E-03
-477.5000E-06,-137.9091770E-03,+793.3019257E-03
-477.0000E-06,-99.4455407E-03,+780.4122167E-03
-476.5000E-06,-83.4880137E-03,+765.2676507E-03
-476.0000E-06,-65.6917329E-03,+750.6880534E-03
-475.5000E-06,-47.7043303E-03,+734.6306919E-03
-475.0000E-06,-28.0375828E-03,+721.3006184E-03
-474.5000E-06,-10.3804419E-03,+704.8595283E-03
-474.0000E-06,+10.0118086E-03,+689.7741163E-03
