x-axis,1,2
second,Volt,Volt
-2.60000E-06,,
-2.58850E-06,-458.83404225E-03,+4.84582462153E+00
-2.57700E-06,-449.47223540E-03,+4.88042505996E+00
-2.56550E-06,-435.56311073E-03,+4.87052402746E+00
-2.55400E-06,-434.69588590E-03,+4.87693007280E+00
-2.54250E-06,-412.71438637E-03,+4.86552944697E+00
-2.53100E-06,-409.87754422E-03,+4.89234786912E+00
-2.51950E-06,-397.69972292E-03,+4.84541272169E+00
-2.50800E-06,-373.56453259E-03,+4.87666018140E+00
-2.49650E-06,-364.97733210E-03,+4.87367816816E+00
-2.48500E-06,-362.00177528E-03,+4.87949681051E+00
-2.47350E-06,-346.05701066E-03,+4.89278739718E+00
-2.46200E-06,-333.25326089E-03,+4.86896570366E+00
-2.45050E-06,-328.28640695E-03,+4.88271266408E+00
-2.43900E-06,-319.90513999E-03,+4.87849239499E+00
-2.42750E-06,-308.85974827E-03,+4.87220145087E+00
-2.41600E-06,-288.51003477E-03,+4.88563876539E+00
-2.40450E-06,-282.19455955E-03,+4.88840529157E+00
-2.39300E-06,-273.93391618E-03,+4.86596782796E+00
-2.38150E-06,-270.12459648E-03,+4.86320362872E+00
-2.37000E-06,-248.19386340E-03,+4.87784111606E+00
-2.35850E-06,-240.67111985E-03,+4.85781435458E+00
-2.34700E-06,-235.32872849E-03,+4.84599573301E+00
-2.33550E-06,-213.41235029E-03,+4.84871588440E+00
-2.32400E-06,-206.07287726E-03,+4.86309619653E+00
-2.31250E-06,-204.96343842E-03,+4.88501599958E+00
-2.30100E-06,-201.87260011E-03,+4.87442501519E+00
-2.28950E-06,-176.24404346E-03,+4.84157544603E+00
-2.27800E-06,-168.70148820E-03,+4.85997378077E+00
-2.26650E-06,-165.20391192E-03,+4.86661891024E+00
-2.25500E-06,-156.96789799E-03,+4.88012773697E+00
-2.24350E-06,-133.48916483E-03,+4.87120883388E+00
-2.23200E-06,-127.61159537E-03,+4.86882405574E+00
-2.22050E-06,-120.71315799E-03,+4.85941151521E+00
-2.20900E-06,-115.80288784E-03,+4.86461024306E+00
-2.19750E-06,-110.47455640E-03,+4.86638611866E+00
-2.18600E-06,-98.61368953E-03,+4.86486827039E+00
-2.17450E-06,-81.02160414E-03,+4.86122914450E+00
-2.16300E-06,-74.78880057E-03,+4.86633744972E+00
-2.15150E-06,-62.72609688E-03,+4.86233233995E+00
-2.14000E-06,-49.63987060E-03,+4.86487898739E+00
-2.12850E-06,-47.88685465E-03,+4.87143720101E+00
-2.11700E-06,-38.30315348E-03,+4.86148300957E+00
