x-axis,1,2
second,Volt,Volt
-15.50000E-06,+1.87138817091E+00,+119.50376756E-03
-15.48450E-06,+1.85710443822E+00,+132.46964979E-03
-15.46900E-06,+1.85233337017E+00,+132.77545257E-03
-15.45350E-06,+1.86463278909E+00,+129.76099973E-03
-15.43800E-06,+1.85766634110E+00,+119.51621755E-03
-15.42250E-06,+1.86077446063E+00,+136.20484011E-03
-15.40700E-06,+1.86018153005E+00,+132.65737224E-03
-15.39150E-06,+1.88733125330E+00,+140.25419803E-03
-15.37600E-06,+1.88034622759E+00,+116.10793663E-03
-15.36050E-06,+1.87892264951E+00,+105.43781236E-03
-15.34500E-06,+1.89721907103E+00,+128.92655887E-03
-15.32950E-06,+1.91675183452E+00,+136.39985747E-03
-15.31400E-06,+1.92703396666E+00,+112.07676736E-03
-15.29850E-06,+1.92601005258E+00,+130.51646099E-03
-15.28300E-06,+1.92001635700E+00,+118.21996003E-03
-15.26750E-06,+1.94561080466E+00,+121.61890346E-03
-15.25200E-06,+1.92302409853E+00,+106.83746312E-03
-15.23650E-06,+1.92695216636E+00,+115.15969513E-03
-15.22100E-06,+1.93049661899E+00,+128.72541379E-03
-15.20550E-06,+1.94425930033E+00,+105.73933545E-03
-15.19000E-06,+1.96119361557E+00,+126.29017709E-03
-15.17450E-06,+1.96312365519E+00,+113.09688808E-03
-15.15900E-06,+1.94866406644E+00,+90.19222098E-03
-15.14350E-06,+1.96487365634E+00,+136.45529881E-03
-15.12800E-06,+1.98244982672E+00,+127.44325977E-03
-15.11250E-06,+1.98629589972E+00,+122.29149449E-03
-15.09700E-06,+1.97880840037E+00,+122.74766976E-03
-15.08150E-06,+1.99692828498E+00,+129.21436753E-03
-15.06600E-06,+2.00899912994E+00,+126.31702237E-03
-15.05050E-06,+1.99826665847E+00,+124.17241503E-03
-15.03500E-06,+2.00297430940E+00,+122.33176242E-03
-15.01950E-06,+2.00696987950E+00,+134.45863231E-03
-15.00400E-06,+2.01783074145E+00,+111.02415995E-03
-14.98850E-06,+2.01534774738E+00,+112.06460917E-03
-14.97300E-06,+2.01332666724E+00,+123.80591856E-03
-14.95750E-06,+2.02868985262E+00,+114.03277687E-03
-14.94200E-06,+2.01774495326E+00,+130.93674528E-03
-14.92650E-06,+2.04284042883E+00,+118.43948830E-03
-14.91100E-06,+2.04495984440E+00,+104.56952310E-03
-14.89550E-06,+2.05189954438E+00,+110.56000892E-03
-14.88000E-06,+2.07468992449E+00,+111.18853867E-03
-14.86450E-06,+2.05010324484E+00,+121.48321806E-03
