x-axis,1,2
second,Volt,Volt
+96.00000E-06,,
+96.02500E-06,-482.41205513E-03,+4.82412055135E+00
+96.05000E-06,-562.81406432E-03,+4.82412055135E+00
+96.07500E-06,-482.41205513E-03,+4.85427130479E+00
+96.10000E-06,-562.81406432E-03,+4.87437180709E+00
+96.12500E-06,-643.21607351E-03,+4.90452256054E+00
+96.15000E-06,-613.06532007E-03,+4.82412055135E+00
+96.17500E-06,-643.21607351E-03,+4.90452256054E+00
+96.20000E-06,-643.21607351E-03,+4.90452256054E+00
+96.22500E-06,-643.21607351E-03,+4.90452256054E+00
+96.25000E-06,-723.61808270E-03,+4.82412055135E+00
+96.27500E-06,-693.46732926E-03,+4.82412055135E+00
+96.30000E-06,-804.02009189E-03,+4.90452256054E+00
+96.32500E-06,-804.02009189E-03,+4.82412055135E+00
+96.35000E-06,-723.61808270E-03,+4.90452256054E+00
+96.37500E-06,-804.02009189E-03,+4.90452256054E+00
+96.40000E-06,-804.02009189E-03,+4.85427130479E+00
+96.42500E-06,-884.42210108E-03,+4.82412055135E+00
+96.45000E-06,-804.02009189E-03,+4.90452256054E+00
+96.47500E-06,-884.42210108E-03,+4.82412055135E+00
+96.50000E-06,-884.42210108E-03,+4.82412055135E+00
+96.52500E-06,-914.57285453E-03,+4.82412055135E+00
+96.55000E-06,-914.57285453E-03,+4.79396979790E+00
+96.57500E-06,-884.42210108E-03,+4.82412055135E+00
+96.60000E-06,-964.82411027E-03,+4.82412055135E+00
+96.62500E-06,-964.82411027E-03,+4.82412055135E+00
+96.65000E-06,-1.04522611946E+00,+4.90452256054E+00
+96.67500E-06,-1.04522611946E+00,+4.90452256054E+00
+96.70000E-06,-1.04522611946E+00,+4.90452256054E+00
+96.72500E-06,-1.04522611946E+00,+4.87437180709E+00
+96.75000E-06,-1.04522611946E+00,+4.90452256054E+00
+96.77500E-06,-1.12562812865E+00,+4.90452256054E+00
+96.80000E-06,-1.12562812865E+00,+4.90452256054E+00
+96.82500E-06,-1.12562812865E+00,+4.82412055135E+00
+96.85000E-06,-1.12562812865E+00,+4.74371854216E+00
+96.87500E-06,-1.12562812865E+00,+4.90452256054E+00
+96.90000E-06,-1.12562812865E+00,+4.90452256054E+00
+96.92500E-06,-1.20603013784E+00,+4.90452256054E+00
+96.95000E-06,-1.20603013784E+00,+4.90452256054E+00
+96.97500E-06,-1.20603013784E+00,+4.82412055135E+00
+97.00000E-06,-1.20603013784E+00,+4.85427130480E+00
+97.02500E-06,-1.28643214703E+00,+4.82412055135E+00
